employee_id,ssg,compensation,gender,city,years_of_experience
4000,LMNOP Division Operators,61074.58872,female,Seattle,3.79
3060,IT,100356.4227,female,Chicago,13.47912075
2667,Finance,91261.14162,female,Seattle,17.28450272
1871,Buyers,112737.8373,female,Austin,15.41929346
2552,Finance,110201.4847,female,Seattle,25.44592197
3361,LMNOP Division Operators,55118.9974,female,Seattle,15.55
5046,Technicians,102022.0735,female,Denver,7.2
2615,Finance,90469.03396,female,Seattle,19.77347721
2562,Finance,106688.5933,female,Seattle,14.91644973
5195,Warehouse,44054.69112,female,Ithaca,11.15743363
2709,Finance,124336.1635,female,Seattle,11.67747507
2355,Call Center,158102.09,female,New York,25.25532473
5331,Warehouse,86934.10984,female,Ithaca,12.22637349
5293,Warehouse,80374.48804,female,Ithaca,4.783665793
3557,LMNOP Division Operators,71546.18369,female,Seattle,29.19
5840,Sales Operations,70315.75517,female,Denver,1.8
4885,Sales Support,49657,female,Miami,5.81
5729,XYZ Division,65230.0768,female,Austin,16.71
4664,QRS Division,67177.78221,female,Austin,5.51
2699,Finance,126308.1188,female,Seattle,23.01264461
10020,Administrative Support,44912.43319,female,Seattle,3.553397591
2524,Finance,119752.6767,female,Seattle,11.61922825
2498,Finance,85809.26964,female,Seattle,0.609712047
5199,Warehouse,87396.95581,female,Ithaca,12.64633149
2581,Finance,96874.68237,female,Austin,1.998892835
1614,Administrative Support,44569.53849,female,Seattle,13.72204314
2010,Buyers,131836.3392,female,Chicago,7.762802962
2874,Finance,94586.10893,female,Seattle,33.71376455
2527,Finance,119262.9498,female,Seattle,12.68284975
2939,Finance,,female,Seattle,25.75284057
2807,Finance,107344.7207,female,Seattle,9.250875481
5345,Warehouse,79037.77832,female,Ithaca,7.319246388
3410,LMNOP Division Operators,52429.52515,female,Austin,21.8
2063,Buyers,178210.1563,female,Austin,20.88150255
5313,Warehouse,69495.26706,female,Ithaca,6.413575268
2805,Finance,107543.8759,female,Seattle,1.117572042
5380,Warehouse,86314.93714,female,Ithaca,1.94103114
2197,Call Center,95647.32,female,New York,5.048185946
2668,Finance,85809.26964,female,Seattle,4.394013647
4891,Sales Support,58337,female,Houston,2.71
4714,Research and Development,59421.62869,female,Los Angeles,7.5
2559,Finance,107171.0956,female,Austin,16.8036233
1574,Administrative Support,39659.25098,female,Austin,24.3500827
9999,Administrative Support,39659.25098,female,Austin,24.3500827
2075,Call Center,56150.48,female,New York,6.948315946
2565,Finance,105289.5067,female,Seattle,14.78337266
1713,Buyers,93195.39216,female,Chicago,26.45830673
3011,IT,96541.67837,female,Austin,17.98312211
2918,Finance,89427.3581,female,Austin,21.98421396
2386,Engineering,142084.879,female,Miami,2.21
2789,Finance,110244.5105,female,Austin,18.69902269
5527,XYZ Division,66980.3124,female,Austin,23.13
3119,IT,128872.383,female,Chicago,11.24727259
2097,Call Center,58710.36,female,New York,15.96514635
2033,Buyers,137305.5061,female,Austin,10.37337408
1870,Buyers,112483.0784,female,Austin,8.22025437
1702,Administrative Support,63424.06011,female,Seattle,12.81937822
2981,IT,134296.3466,female,Chicago,7.249912292
2901,Finance,92214.51715,female,Seattle,15.1318202
1409,ABC Division,66095.744,female,Pittsburgh,10.93
2088,Call Center,58710.36,female,New York,9.974799299
2851,Finance,97281.96607,female,Seattle,18.06815848
2222,Call Center,101092.94,female,New York,5.645840315
2191,Call Center,95073.9,female,New York,1.041201691
2496,Finance,138371.6346,female,Austin,17.32332407
3051,IT,122496.1013,female,Chicago,2.908511949
4760,Research and Development,137925.8165,female,Los Angeles,7
2964,HR,101929.781,female,Los Angeles,26
2220,Call Center,100738.07,female,New York,20.62508367
2987,IT,126879.4782,female,Chicago,13.83936543
3252,IT,131851.6323,female,Austin,0.437758577
2979,HR,94135.78403,female,Los Angeles,5
3248,IT,131477.6922,female,Chicago,16.18352396
5320,Warehouse,83546.15555,female,Ithaca,5.921980893
3184,IT,127077.6415,female,Chicago,5.479475318
2848,Finance,98406.88381,female,Seattle,9.222744282
3224,IT,133435.1279,female,Chicago,0.261183623
4377,Production,104985.92,female,Austin,16.05
3765,LMNOP Division Operators,69520.99094,female,Seattle,1.99
5381,Warehouse,85955.60866,female,Ithaca,9.033146081
2592,Finance,94388.48266,female,Seattle,27.05695096
2307,Call Center,120957.7,female,New York,20.62337633
2132,Call Center,77892.01,female,New York,16.36496863
2198,Call Center,95770.59,female,New York,10.64362338
3085,IT,127988.4055,female,Chicago,3.199455411
2139,Call Center,80676.2,female,New York,22.74926143
1357,ABC Division,63716.0576,female,Pittsburgh,1.53
1707,Buyers,93528.20466,female,Chicago,8.319222214
2318,Call Center,124006.57,female,New York,2.638340907
1655,Administrative Support,51188.56819,female,Seattle,11.24114873
2776,Finance,112966.5566,female,Seattle,11.03551831
2834,Finance,102935.144,female,Seattle,5.204836678
3159,IT,145907.947,female,Chicago,8.577186194
2335,Call Center,132737.31,female,New York,22.6326443
1740,Buyers,97401.59479,female,Chicago,27.72722533
2325,Call Center,125345.46,female,New York,12.26233157
1739,Buyers,97255.2629,female,Chicago,14.302345
1644,Administrative Support,48968.48398,female,Seattle,4.67184023
3145,IT,106500.6869,female,Chicago,11.56560307
3556,LMNOP Division Operators,52838.61324,female,Seattle,5.94
3041,IT,,female,Chicago,13.29283096
3537,LMNOP Division Operators,68782.55234,female,Seattle,7.64
3020,IT,125965.5808,female,Chicago,3.226404925
5650,XYZ Division,67617.88056,female,Seattle,2.02
2813,Finance,106747.0583,female,Seattle,2.052191768
2203,Call Center,96928.69,female,New York,20.63576526
1823,Buyers,106228.8418,female,Austin,27.32056612
1985,Buyers,127807.1641,female,Chicago,4.546367368
2636,Finance,86061.48838,female,Seattle,19.00315813
4739,Research and Development,89471.08187,female,Los Angeles,16.05
2526,Finance,119474.9699,female,Seattle,11.52951724
2611,Finance,91171.53773,female,Seattle,20.48468437
2656,Finance,164186.7999,female,Seattle,2.227134206
1703,Administrative Support,75945.94903,female,Seattle,22.86113009
3035,IT,131617.0926,female,Chicago,12.94449509
1775,Buyers,101577.1299,female,Chicago,24.46989709
3165,IT,116677.3214,female,Chicago,8.71804055
3138,IT,100422.6711,female,Chicago,23.67700274
2998,IT,139832.4472,female,Austin,24.20343653
3105,IT,127921.1515,female,Chicago,5.698625216
2780,Finance,112100.709,female,Seattle,21.9565997
3148,IT,142759.4316,female,Chicago,12.47548392
3192,IT,100092.8737,female,Austin,14.0572004
2952,HR,79812.09215,female,Chicago,4
4361,Production,76647,female,Austin,3.72
1508,ABC Division,72238,female,Pittsburgh,8.71
5231,Warehouse,49009.32951,female,Ithaca,16.59421323
5813,XYZ Division,166558.08,female,Austin,17.66
5509,XYZ Division,62511.62648,female,Austin,9.61
3469,LMNOP Division Operators,71332.029,female,Seattle,2.46
2594,Finance,93896.72557,female,Seattle,27.28903476
2266,Call Center,111862.16,female,New York,21.87514804
1582,Administrative Support,39659.25098,female,Seattle,23.03775564
10015,Administrative Support,39659.25098,female,Seattle,23.03775564
2597,Finance,93396.254,female,Seattle,16.69107188
3161,IT,136642.1322,female,Chicago,6.450341547
2228,Call Center,102780.35,female,New York,17.68519438
2821,Finance,104889.7141,female,Seattle,12.93665626
2143,Call Center,81014.46,female,New York,8.291717051
1922,Buyers,117458.7212,female,Chicago,9.944568674
2260,Call Center,110783.89,female,New York,17.3134693
3066,IT,114675.6375,female,Austin,17.89539452
2583,Finance,96423.07226,female,Seattle,6.291202352
1855,Buyers,111595.7612,female,Chicago,11.73708931
5068,Technicians,118281.2041,female,Chicago,11
1610,Administrative Support,43819.34814,female,Seattle,1.084630626
4364,Production,97824,female,Austin,4.05
1403,ABC Division,68433.9552,female,Pittsburgh,16.45
3061,IT,129723.889,female,Chicago,6.535422001
1960,Buyers,123305.7742,female,Chicago,17.4270979
4758,Research and Development,98294,female,Los Angeles,10
2513,Finance,89679.8966,female,Seattle,2.002190197
2175,Call Center,90420.29,female,New York,11.41715262
2169,Call Center,88963.81,female,New York,15.97316302
5327,Warehouse,74413.50133,female,Ithaca,8.114971317
3143,IT,107466.3785,female,Chicago,0.850418622
2640,Finance,85809.26964,female,Austin,6.894585755
2937,Finance,77712.16,female,Seattle,22.06076832
2293,Call Center,115922.47,female,New York,19.07659805
2630,Finance,87143.52433,female,Seattle,26.77347799
3478,LMNOP Division Operators,61436.53187,female,Seattle,3.78
4898,Sales Operations,,female,Santa Cruz,16
5924,Sales Operations,48708.52848,female,Santa Cruz,16
5878,Sales Operations,48708.52848,female,Santa Cruz,16
4783,Research and Development,82243.99694,female,Los Angeles,15
5034,Technicians,111173.3376,female,Houston,6.1
4483,QRS Division,63826.09376,female,Austin,0.73
2192,Call Center,95099.37,female,New York,13.16705397
2618,Finance,89146.92326,female,Seattle,5.323340094
3109,IT,128668.0821,female,Austin,2.287489259
4825,Sales Support,41282,female,Chicago,26
1585,Administrative Support,39659.25098,female,Seattle,3.735043844
10021,Administrative Support,39659.25098,female,Seattle,3.735043844
2319,Call Center,124152.9,female,New York,12.58851884
5196,Warehouse,68894.35651,female,Ithaca,23.375355
2280,Call Center,113621.06,female,New York,4.160938526
10008,Administrative Support,44912.43319,female,Seattle,22.49226938
2568,Finance,103739.2521,female,Seattle,14.76071282
3134,IT,143082.3553,female,Chicago,6.006816114
1714,Buyers,93338.12126,female,Chicago,11.21166158
5475,Warehouse,50645.40865,female,Ithaca,25.46968691
4735,Research and Development,61311.55639,female,Los Angeles,19.5
5833,Sales Operations,61530.37546,female,Denver,4
2557,Finance,108048.7987,female,Seattle,7.196078543
5094,Technicians,193292.6498,female,Miami,23
4889,Sales Support,46272,female,Denver,2.8
3186,IT,158191.228,female,Austin,20.27801281
2161,Call Center,86560.96,female,New York,17.2727643
3182,IT,115364.8259,female,Chicago,14.4405439
2900,Finance,92281.68118,female,Seattle,13.93606542
2276,Call Center,113520.24,female,New York,8.776688406
2358,Call Center,230790.97,female,New York,42.6832838
2455,Facility Services,27983.7,female,Chicago,3
1809,Buyers,104873.2394,female,Chicago,13.22516336
2932,Finance,85427.46925,female,Seattle,18.77658756
4936,Sales Operations,90547.8159,female,New York,11
5916,Sales Operations,90547.8159,female,New York,11
5962,Sales Operations,90547.8159,female,New York,11
3262,IT,95449.49596,female,Austin,8.417397354
5039,Technicians,97566.91618,female,Los Angeles,7.2
5847,Sales Operations,103379.7147,female,Los Angeles,3.91
1362,ABC Division,54290.08,female,Pittsburgh,7.13
2970,HR,120239.6087,female,Chicago,9
3473,LMNOP Division Operators,45495.68864,female,Seattle,9.86
2180,Call Center,91717.34,female,New York,18.15588688
2973,HR,125171.297,female,Chicago,5
2091,Call Center,58710.36,female,New York,18.47972268
2632,Finance,86569.5677,female,Seattle,30.81549395
5496,XYZ Division,55654.92928,female,Austin,27.69
1768,Buyers,100843.1295,female,Chicago,22.20228488
2943,Finance,70323.8,female,Seattle,28.72574628
4711,Research and Development,56173.92106,female,Los Angeles,6.81
5536,XYZ Division,65649.90544,female,Austin,13.44
5043,Technicians,85189.36619,female,Chicago,5.31
3127,IT,115331.9555,female,Chicago,1.20682367
1001,ABC Division,61302.384,female,Pittsburgh,25.24
4378,Production,82704.96,female,Austin,13.19
2402,Engineering,129624.4914,female,Chicago,3.21
4359,Production,94387,female,Austin,13.1
5071,Technicians,119716.693,female,San Francisco,14
3315,IT,122113.2989,female,Chicago,23.53379827
1632,Administrative Support,46233.29984,female,Seattle,20.52453123
2853,Finance,96876.24171,female,Seattle,18.94003775
2606,Finance,91532.23138,female,Seattle,17.94321093
2941,Finance,71705.74,female,Seattle,25.18316298
5182,Warehouse,73479.59172,female,Ithaca,6.62759664
4721,Research and Development,54420.6643,female,Los Angeles,11.11
2976,HR,84045.65209,female,Chicago,7
10028,Administrative Support,42519.24079,female,Seattle,8.905419919
2251,Call Center,,female,New York,10.51497223
1631,Administrative Support,45979.94505,female,Seattle,6.83544599
5165,Warehouse Leadership,93623.73728,female,Ithaca,10.40835044
2261,Call Center,111302.57,female,New York,24.27979228
3144,IT,126867.1099,female,Chicago,8.473093487
2849,Finance,97996.23788,female,Seattle,0.662187647
4712,Research and Development,67392.60706,female,Los Angeles,6
5542,XYZ Division,52868.43536,female,Austin,14.36
2799,Finance,108436.7738,female,Seattle,19.06076683
1965,Buyers,124110.3297,female,Austin,10.09472054
1813,Buyers,105301.0319,female,Austin,15.30361361
2923,Finance,88937.66065,female,Seattle,17.41365495
3163,IT,106682.0046,female,Chicago,27.97273033
2028,Buyers,135823.7087,female,Chicago,30.7701612
3360,LMNOP Division Operators,59579.58491,female,Seattle,15.29
5167,Warehouse,69477.37424,female,Ithaca,20.23832237
2873,Finance,94678.7272,female,Seattle,9.692903469
2905,Finance,91741.79196,female,Seattle,13.01461949
10016,Administrative Support,42290.95643,female,Seattle,24.016583
2675,Finance,98056.57554,female,Seattle,22.88741147
1792,Buyers,102928.9954,female,Chicago,11.96532273
3789,LMNOP Division Operators,54252.28954,female,Seattle,2.63
1822,Buyers,106182.1171,female,Chicago,17.69376628
1787,Buyers,102633.035,female,Chicago,16.03357947
2949,HR,74396.07739,female,Chicago,6
5339,Warehouse,71193.15967,female,Ithaca,18.78520285
1759,Buyers,99339.42903,female,Chicago,2.281499229
1647,Administrative Support,49524.34424,female,Austin,17.03212211
3301,IT,132185.4093,female,Austin,5.953654092
4935,Sales Operations,84223.18726,female,Miami,2
5915,Sales Operations,84223.18726,female,Miami,2
5961,Sales Operations,84223.18726,female,Miami,2
2154,Call Center,84479.21,female,New York,24.70218192
2984,IT,113854.5204,female,Austin,10.36438481
2314,Call Center,122817.44,female,New York,5.188253293
2845,Finance,98587.85851,female,Seattle,3.58449366
1771,Buyers,101067.9086,female,Chicago,23.76012573
2230,Call Center,103034.38,female,New York,5.954621697
5396,Warehouse,92464.76904,female,Ithaca,14.11720219
2405,Engineering,111944.0464,female,San Francisco,6
1634,Administrative Support,46559.32766,female,Seattle,16.52836155
3565,LMNOP Division Operators,51257.56312,female,Seattle,18.94
1608,Administrative Support,43482.29506,female,Seattle,21.77560393
2765,Finance,114876.7977,female,Austin,12.44563745
5473,Warehouse Leadership,99791.39421,female,Ithaca,14.53505744
3070,IT,114908.127,female,Chicago,20.09870359
2859,Finance,96347.98069,female,Seattle,13.95832258
5238,Warehouse Leadership,96563.89043,female,Ithaca,16.00504519
2080,Call Center,58710.36,female,New York,3.677957271
2872,Finance,94777.75762,female,Austin,16.2117036
2313,Call Center,122667.7,female,New York,18.65378956
2087,Call Center,58710.36,female,New York,5.382519972
3063,IT,94860.15106,female,Chicago,12.56264633
5322,Warehouse,74947.95845,female,Ithaca,4.177687924
1738,Buyers,97243.81335,female,Chicago,26.44699628
1621,Administrative Support,45104.04494,female,Seattle,25.49134393
2714,Finance,90114.1455,female,Seattle,9.28093278
2603,Finance,92451.65631,female,Austin,13.53303067
5344,Warehouse,73867.01546,female,Ithaca,15.73631345
2674,Finance,85809.26964,female,Austin,10.69205088
2356,Call Center,170834.66,female,New York,19.99335116
2547,Finance,111784.9219,female,Seattle,14.11888588
2012,Buyers,132126.5297,female,Chicago,23.80307732
3432,LMNOP Division Operators,,female,Seattle,14.03
1962,Buyers,123592.4576,female,Chicago,2.124408448
2819,Finance,105425.2694,female,Seattle,5.044875375
1835,Buyers,110275.4205,female,Chicago,25.63905942
5629,XYZ Division,51225.43608,female,Seattle,29.97
2099,Call Center,69106.04,female,New York,2.202987466
1760,Buyers,99388.75338,female,Chicago,2.48177666
2779,Finance,112170.0529,female,Seattle,5.33506622
1588,Administrative Support,39673.76213,female,Seattle,2.698676296
10027,Administrative Support,39673.76213,female,Seattle,2.698676296
2573,Finance,98889.01971,female,Seattle,2.811869175
1755,Buyers,99263.86436,female,Austin,2.815467809
3062,IT,119972.346,female,Chicago,4.150688965
2761,Finance,115430.1885,female,Austin,5.476420922
1347,ABC Division,62977.2,female,Pittsburgh,14.59
2990,IT,143767.9029,female,Chicago,21.40404379
1504,ABC Division,70959,female,Pittsburgh,11.33
1781,Buyers,102335.9082,female,Austin,18.12646332
1649,Administrative Support,49799.79468,female,Seattle,1.566208001
2134,Call Center,78962.16,female,New York,31.0227149
1807,Buyers,104779.3175,female,Chicago,13.05197686
3479,LMNOP Division Operators,39194.26558,female,Seattle,21.06
2292,Call Center,115577.28,female,New York,12.94134675
2811,Finance,106843.8977,female,Seattle,0.806117483
3007,IT,118713.5375,female,Chicago,7.955516055
2535,Finance,116477.4709,female,Seattle,3.80130311
2165,Call Center,87921.9,female,New York,22.65658538
2517,Finance,89155.91666,female,Seattle,14.70061469
5854,Sales Operations,78602.74355,female,Denver,3
5012,Technicians,40874.32652,female,Ithaca,4
10004,Administrative Support,40540.05796,female,Seattle,24.1417342
1377,ABC Division,65422.75168,female,Pittsburgh,24.11
5883,Sales Operations,57117.05741,female,Denver,1
4903,Sales Operations,57117.05741,female,Denver,1
5929,Sales Operations,57117.05741,female,Denver,1
1711,Buyers,94112.04039,female,Chicago,21.34072974
1628,Administrative Support,45425.63695,female,Austin,16.44051268
2315,Call Center,123344.3,female,New York,13.30381493
2346,Call Center,142924.58,female,New York,27.84040324
3160,IT,124317.4906,female,Chicago,13.56986882
5471,Warehouse Leadership,98925.88581,female,Ithaca,19.36533015
2772,Finance,113239.66,female,Austin,0.659261884
2803,Finance,107691.9074,female,Seattle,8.974335471
1770,Buyers,101033.8756,female,Chicago,12.44905985
2575,Finance,97978.06781,female,Seattle,13.84012111
1638,Administrative Support,47973.59176,female,Seattle,10.85031036
5208,Warehouse,51839.35565,female,Ithaca,9.646874722
2856,Finance,96549.48205,female,Austin,6.759904693
2089,Call Center,58710.36,female,New York,37.74644709
4601,QRS Division,61907.69728,female,Austin,17.89
3512,LMNOP Division Operators,54202.60757,female,Seattle,1.26
3157,IT,117246.1399,female,Chicago,9.305906716
4469,Production,110389.76,female,Austin,16.86
2077,Call Center,56801.08,female,New York,1.796816357
4888,Sales Support,43582,female,Ithaca,2
14801,Sales Support,49706,female,Ithaca,2
2502,Finance,93269.84697,female,Austin,5.926661863
4795,Sales Support,53660,female,Chicago,22
1611,Administrative Support,43969.8003,female,Seattle,37.33697895
2174,Call Center,90361.77,female,New York,8.403137181
1395,ABC Division,68148.496,female,Pittsburgh,13.83
5056,Technicians,109318.592,female,Houston,7
3048,IT,126202.5557,female,Chicago,19.34418674
2702,Finance,125621.3151,female,Seattle,21.76098813
1350,ABC Division,66220.6688,female,Pittsburgh,22.78
4753,Research and Development,91273,female,Los Angeles,13.81
3764,LMNOP Division Operators,49734.66717,female,Austin,0.22
2016,Buyers,132510.6468,female,Chicago,12.28721352
5099,Technicians,169401.1365,female,Los Angeles,5
2644,Finance,78979.15,female,Seattle,21.08427664
1645,Administrative Support,49059.75539,female,Seattle,8.613896028
1828,Buyers,106890.4462,female,Chicago,10.77548737
2826,Finance,103858.1575,female,Seattle,10.45591862
5548,XYZ Division,63162.5568,female,Austin,18
4789,Sales Support,45511,female,Denver,2.91
1831,Buyers,109951.8756,female,Chicago,12.17122145
3258,IT,89516.55144,female,Chicago,19.29074426
3406,LMNOP Division Operators,50909.47953,female,Austin,7.57
2650,Finance,75262.76,female,Seattle,5.930550984
1761,Buyers,100030.2079,female,Chicago,6.201892138
2774,Finance,,female,Seattle,7.049072755
2801,Finance,108284.8875,female,Seattle,32.62818857
4761,Research and Development,104052.2622,female,Los Angeles,20
2831,Finance,103147.5774,female,Austin,20.48123011
2219,Call Center,100612.29,female,New York,35.81806897
3139,IT,128327.7176,female,Austin,21.89795304
2104,Call Center,58710.36,female,New York,2.128127384
2778,Finance,112537.879,female,Austin,3.637285276
1625,Administrative Support,45258.12022,female,Seattle,7.89402586
5206,Warehouse,59363.96882,female,Ithaca,17.85283676
5202,Warehouse,85793.05074,female,Ithaca,9.981424977
2957,HR,89283.78709,female,Los Angeles,8
2509,Finance,125522.3337,female,Seattle,5.247316667
4762,Research and Development,109828.5,female,Los Angeles,9
5209,Warehouse,86615.78187,female,Ithaca,18.39783582
2558,Finance,108043.1145,female,Seattle,25.08865467
2514,Finance,89679.8966,female,Austin,5.192874852
4706,Research and Development,51465.62499,female,Los Angeles,2
3758,LMNOP Division Operators,83859.38878,female,Seattle,16.56
2267,Call Center,112015.96,female,New York,10.67049013
1613,Administrative Support,44331.75138,female,Seattle,23.83867823
1423,ABC Division,99893,female,Pittsburgh,15.96
1366,ABC Division,65065.73216,female,Pittsburgh,2.2
3246,IT,133939.3963,female,Austin,10.49690871
5524,XYZ Division,67785.444,female,Austin,7.79
2211,Call Center,98244.08,female,New York,28.08887103
1818,Buyers,105940.9348,female,Chicago,10.69506947
2224,Call Center,101610.86,female,New York,12.40047673
2704,Finance,125202.9386,female,Austin,2.237227377
2980,IT,127440.4249,female,Chicago,12.35183901
2938,Finance,76734.42,female,Seattle,23.71599847
5140,Technicians,41121.99847,female,Houston,2
4372,Production,68148.496,female,Austin,3.15
5210,Warehouse,62319.16675,female,Ithaca,1.305423788
5171,Warehouse,70611.7446,female,Ithaca,17.60481487
5217,Warehouse Leadership,100118.9285,female,Ithaca,25.78157916
2067,Buyers,190812.232,female,Chicago,22.4415191
1639,Administrative Support,48095.95356,female,Austin,4.761591927
10002,Administrative Support,40125.23859,female,Seattle,15.49468922
4491,QRS Division,68935.47964,female,Austin,15.75
4786,Sales Support,53660,female,Ithaca,3
47856,Sales Support,50806,female,Ithaca,3
1587,Administrative Support,39659.25098,female,Austin,18.98880321
10025,Administrative Support,39659.25098,female,Austin,18.98880321
2549,Finance,111031.4095,female,Seattle,16.24962548
2919,Finance,89325.07802,female,Austin,13.1790492
2659,Finance,163904.4459,female,Austin,4.055327083
4869,Sales Support,49657,female,Santa Cruz,5.5
1706,Buyers,92836.34069,female,Chicago,5.083951857
2601,Finance,93127.57478,female,Seattle,7.922890693
2005,Buyers,131103.7829,female,Austin,7.906855692
2570,Finance,103312.6032,female,Seattle,16.95853334
5482,Warehouse Leadership,101781.9731,female,Ithaca,30.44356507
5364,Warehouse,86683.21181,female,Ithaca,22.29170086
2100,Call Center,69256.42,female,New York,19.72522387
5169,Warehouse,83635.43959,female,Ithaca,2.875888941
2673,Finance,85809.26964,female,Seattle,23.68402362
1648,Administrative Support,49671.35237,female,Seattle,5.268469702
2641,Finance,85586.6193,female,Seattle,9.606471401
1915,Buyers,116053.9859,female,Chicago,0.562738171
5340,Warehouse,81795.39649,female,Ithaca,1.717769504
2822,Finance,104493.3644,female,Austin,23.42805538
1756,Buyers,99306.60127,female,Chicago,15.65151176
2942,Finance,70334.99,female,Seattle,25.92269003
3118,IT,145261.7199,female,Austin,0.819950337
3483,LMNOP Division Operators,50519.0662,female,Seattle,14.31
2800,Finance,108290.784,female,Seattle,25.51324965
1987,Buyers,128070.8308,female,Chicago,8.90037094
2835,Finance,102853.2003,female,Seattle,5.275728109
2079,Call Center,57404.15,female,New York,18.23179712
5102,Technicians,171168.6105,female,Los Angeles,21
2287,Call Center,114577.44,female,New York,9.229983071
2221,Call Center,100929.25,female,New York,20.70273075
3517,LMNOP Division Operators,57540.30864,female,Seattle,29.19
5335,Warehouse,80672.40665,female,Ithaca,3.432392743
1958,Buyers,123036.7408,female,Chicago,9.348639756
1904,Buyers,115060.5805,female,Chicago,3.672781848
2544,Finance,112583.9321,female,Seattle,2.279106123
2858,Finance,96418.0905,female,Seattle,22.70880282
3522,LMNOP Division Operators,51701.57656,female,Seattle,28.14
2978,HR,92346.06484,female,Los Angeles,4
1773,Buyers,101399.1148,female,Chicago,6.979110523
3197,IT,113344.548,female,Chicago,13.17419576
2624,Finance,88088.7695,female,Seattle,17.25673069
2258,Call Center,110242.46,female,New York,1.500989753
5537,XYZ Division,67576.21424,female,Austin,16.7
3751,LMNOP Division Operators,61774.67223,female,Seattle,19.04
2988,IT,113165.4994,female,Austin,9.914787259
1810,Buyers,105046.6603,female,Chicago,1.680025881
3486,LMNOP Division Operators,48968.79684,female,Seattle,4.32
2302,Call Center,119170.57,female,New York,15.73130803
2348,Call Center,143238.49,female,New York,16.29769262
1622,Administrative Support,45112.37831,female,Seattle,7.186491169
3531,LMNOP Division Operators,62263.56734,female,Seattle,26.07
3213,IT,123209.4015,female,Chicago,7.285084913
1498,ABC Division,90556,female,Pittsburgh,9.56
2113,Call Center,73769.24,female,New York,1.389861216
2993,IT,114902.0859,female,Chicago,18.38549095
2602,Finance,92767.27333,female,Seattle,0.935232525
2098,Call Center,58710.36,female,New York,11.09637315
3002,IT,109139.3817,female,Chicago,8.785457742
4911,Sales Operations,96489.66885,female,Denver,1
5891,Sales Operations,96489.66885,female,Denver,1
5937,Sales Operations,96489.66885,female,Denver,1
2342,Call Center,141555.38,female,New York,10.08668167
2983,IT,125487.2435,female,Chicago,5.464452385
2516,Finance,89679.8966,female,Austin,13.2128899
1797,Buyers,103447.0842,female,Chicago,18.42946457
2359,Call Center,233409.2,female,New York,38.18172401
5688,XYZ Division,64284.1928,female,Seattle,4.44
2724,Finance,88286.63039,female,Seattle,7.952365006
1779,Buyers,102218.9083,female,Chicago,26.88064588
4890,Sales Support,43582,female,Chicago,3
1749,Buyers,98365.79044,female,Chicago,15.30239385
5474,Warehouse,49974.99131,female,Ithaca,20.32632277
1851,Buyers,111116.0545,female,Austin,15.42234921
4371,Production,64882.92096,female,Austin,18.55
1991,Buyers,128544.4442,female,Chicago,8.640827911
2159,Call Center,85898.49,female,New York,17.37935075
3190,IT,138254.8906,female,Chicago,7.080578051
3562,LMNOP Division Operators,61806.31685,female,Austin,5.15
3259,IT,100601.5474,female,Chicago,3.721272512
2676,Finance,98056.57554,female,Seattle,13.4489718
2613,Finance,90795.99162,female,Seattle,14.35584128
1782,Buyers,102431.9852,female,Chicago,2.84712506
5189,Warehouse,47240.92549,female,Ithaca,5.683060201
1750,Buyers,98404.11647,female,Chicago,8.182363557
3226,IT,155891.4184,female,Chicago,16.63042505
2681,Finance,93269.84697,female,Austin,14.34540534
5497,XYZ Division,73625.0112,female,Austin,22.38
2109,Call Center,71723.15,female,New York,20.38568041
2653,Finance,71322.45,female,Seattle,18.50608685
3053,IT,127718.4079,female,Chicago,26.00920182
2122,Call Center,75255.14,female,New York,9.388306997
5502,XYZ Division,66561.23869,female,Austin,15.04
1788,Buyers,102681.0308,female,Chicago,19.14755654
3300,IT,117007.1614,female,Austin,12.17896449
4487,QRS Division,64813.18272,female,Austin,6.25
3010,IT,130617.7399,female,Chicago,3.523615144
2712,Finance,,female,Seattle,7.543821187
4865,Sales Support,43582,female,Denver,5
1745,Buyers,98065.43375,female,Chicago,11.01611995
2090,Call Center,58710.36,female,New York,13.97245714
2141,Call Center,80818.46,female,New York,1.884066593
2956,HR,88773.39737,female,Chicago,4
3201,IT,128674.849,female,Chicago,18.74405583
2520,Finance,89155.91666,female,Austin,8.731424252
2157,Call Center,85146.27,female,New York,24.05397442
2705,Finance,124884.3581,female,Seattle,16.8841081
5226,Warehouse Leadership,95478.11527,female,Ithaca,10.92597782
3136,IT,143823.6863,female,Chicago,21.23912926
3302,IT,133136.5681,female,Chicago,17.36205951
2257,Call Center,109746.18,female,New York,9.48696469
3545,LMNOP Division Operators,60395.289,female,Seattle,15.16
1391,ABC Division,66052.5216,female,Pittsburgh,11.05
1586,Administrative Support,39659.25098,female,Seattle,12.18866819
10023,Administrative Support,39659.25098,female,Seattle,12.18866819
3476,LMNOP Division Operators,52421.44817,female,Seattle,12.22
2894,Finance,92579.81479,female,Austin,6.603876789
5263,Warehouse,102726.3683,female,Ithaca,19.1440546
2700,Finance,126163.6853,female,Austin,10.57267512
5323,Warehouse,70685.50555,female,Ithaca,8.46327556
5343,Warehouse,85116.62811,female,Ithaca,18.13089171
2569,Finance,103333.8543,female,Seattle,1.959349196
5394,Warehouse,89509.41599,female,Ithaca,16.56673194
1808,Buyers,104837.7523,female,Chicago,11.62112325
